"l1"	"l2"	"l3"	"l4"	"l5"	"l6"	"l7"	"l8"	"l9"	"l10"	"l11"	"l12"	"l13"	"l14"	"l15"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"
9.359949	5.05651	20.1519	19.566204	14.656579	16.22609	14.674609	0	0	5.301914	5.13043	96.600113	97.545157	13.906531	5.361674	0.247039	0.146098	0.125668	6.730677	1.365518	0.102086	0.112833	0.216668	4.622441	0.100396	63.758955	0.260538	24.527595	1.308915	0.497103	0.004503	0.002172	0.01199	0.121319	0.050388	0.010501	0.010567	0.126436	0.160532	0.055068	0.06858	0.074759	0.094553	0.018792	0.007362
9.385426	4.067271	20.561387	21.443155	15.222432	15.785618	14.719664	0	0	5.471816	5.248914	114.192156	99.303509	14.08608	6.039541	0.291155	0.142435	0.142898	9.328059	1.184623	0.110957	0.089314	0.266877	5.77615	0.113411	62.585811	0.303391	17.504193	1.237389	0.625963	0.008451	0.002538	0.016082	0.120193	0.026831	0.010866	0.012869	0.17052	0.113153	0.100389	0.087027	0.039237	0.04575	0.026403	0.01033
9.775277	4.620033	19.628539	20.428024	14.228789	16.392862	13.713437	0	0	4.724194	5.398854	109.489157	105.815616	12.048657	6.373924	0.332262	0.145685	0.064619	7.871864	1.281512	0.128189	0.113176	0.217346	4.182442	0.209103	61.56825	0.250035	21.962977	1.196465	0.461962	0.005735	0.004627	0.018642	0.158676	0.024299	0.012645	0.011227	0.150939	0.116259	0.098392	0.04145	0.171028	0.169602	0.02232	0.007571
10.658153	4.963694	20.215166	21.638808	14.1705	15.997003	14.345358	0	0	4.620632	4.584359	109.410226	108.092526	13.542439	6.145183	0.308279	0.128106	0.270084	5.927851	1.287524	0.121568	0.087605	0.150715	5.916527	0.148866	67.473253	0.300265	21.676905	1.179025	0.373766	0.006139	0.001855	0.01212	0.138769	0.012827	0.008114	0.011838	0.175749	0.156422	0.006167	0.038795	0.156634	0.126768	0.021792	0.008247
9.576256	4.665438	20.499372	20.213026	15.316534	15.854899	14.84677	0	0	5.225763	5.059949	99.793216	113.49842	14.956467	6.456567	0.310548	0.117992	0.274761	9.174759	1.35797	0.105003	0.088846	0.195279	4.082523	0.143151	56.611383	0.283497	20.119142	1.342728	0.511398	0.005908	0.002158	0.011872	0.049251	0.024737	0.010596	0.006422	0.084757	0.11774	0.07671	0.078223	0.11458	0.097579	0.019592	0.00718
10.213954	3.687282	19.931393	19.920186	15.069267	16.331673	14.200661	0	0	5.374113	5.378272	104.509101	107.495908	14.091923	6.362331	0.224396	0.114473	0.149636	5.90864	1.282135	0.129968	0.093471	0.145457	4.313119	0.300893	70.021491	0.317903	17.830974	1.153583	0.562679	0.00523	0.002279	0.014352	0.066634	0.042285	0.012593	0.009068	0.042628	0.03698	0.045045	0.063768	0.087702	0.079081	0.026729	0.006363
10.325231	4.60787	18.886834	20.602291	13.758418	16.598009	14.379552	0	0	4.288209	4.944444	102.383102	105.347913	14.40992	6.323147	0.269247	0.108375	0.201107	6.359905	1.428014	0.099388	0.114509	0.194244	4.593031	0.2289	59.318723	0.21409	21.101522	1.275761	0.43784	0.007524	0.002229	0.020443	0.122222	0.008276	0.012104	0.009523	0.055332	0.114454	0.076342	0.052628	0.08438	0.087135	0.03045	0.00593
9.958361	4.65834	20.077493	21.146323	14.331178	16.120266	14.352184	0	0	4.635862	4.456689	113.687601	103.705386	15.196132	6.086648	0.294541	0.118665	0.214889	8.505166	1.418454	0.105962	0.105059	0.241162	4.494823	0.351843	56.095393	0.10325	18.309438	1.254701	0.612076	0.008703	0.002563	0.008786	0.166757	0.020924	0.010187	0.013849	0.086115	0.093934	0.021361	0.050499	0.077158	0.092321	0.017139	0.00977
9.442642	4.19422	19.381322	20.759864	14.496377	15.880099	14.304224	0	0	4.180049	5.005233	97.533122	103.046136	12.578728	5.657379	0.273409	0.131204	0.093989	5.613069	1.342884	0.090259	0.096068	0.174096	6.546012	0.173058	58.672047	0.201307	21.497756	1.280855	0.642692	0.007392	0.002736	0.008379	0.091516	0.030954	0.011053	0.007331	0.095248	0.075272	0.042974	0.071647	0.153503	0.139711	0.020459	0.005489
10.264545	4.780811	19.733201	18.914773	14.549339	16.991295	14.091255	0	0	5.647434	5.466845	101.472114	106.221643	13.581252	5.548836	0.256557	0.144315	0.1111	4.269582	1.38275	0.11121	0.092283	0.196664	6.462696	0.285725	53.753703	0.222296	20.237564	1.285882	0.416995	0.008967	0.002374	0.014822	0.088319	0.047213	0.012773	0.010888	0.15759	0.135908	0.101485	0.115245	0.15004	0.161525	0.020128	0.008195
9.759105	4.583784	19.818805	20.0978	14.724504	17.286536	14.882541	0	0	5.211285	4.49258	102.157189	104.160069	15.557316	6.018979	0.272095	0.121505	0.251637	5.712309	1.296749	0.098798	0.111479	0.279891	3.756175	0.322494	51.768754	0.180271	19.022897	1.410308	0.528583	0.008582	0.002319	0.017551	0.151775	0.013197	0.012224	0.014719	0.07833	0.148398	0.11741	0.100757	0.104574	0.059685	0.021602	0.009878
9.635243	4.677263	20.158971	19.699378	14.859557	16.394898	13.752361	0	0	5.796742	5.100362	99.110278	104.223596	15.378218	6.328304	0.254069	0.143668	0.243111	5.027199	1.338438	0.08484	0.095464	0.185066	4.060457	0.226565	52.083433	0.192208	21.475699	1.347291	0.405015	0.005396	0.003722	0.013042	0.081164	0.038255	0.008964	0.00557	0.15997	0.081577	0.078746	0.11462	0.111906	0.084448	0.02196	0.007879
9.434917	4.631878	20.112481	21.076084	14.261646	16.07547	13.902883	0	0	5.293311	4.985566	97.99563	112.649003	12.276017	5.914082	0.314359	0.147918	0.166404	7.45299	1.262548	0.095244	0.105458	0.245838	5.117818	0.265838	58.071981	0.219109	22.651613	1.186213	0.486087	0.006988	0.002593	0.010357	0.147313	0.027982	0.009242	0.006613	0.044072	0.137987	0.062172	0.091397	0.131931	0.122777	0.023122	0.0109
10.355901	3.831313	20.868409	20.566604	13.853081	16.802969	15.044233	0	0	4.747719	5.068072	110.800073	107.872917	13.665602	6.244495	0.26823	0.130104	0.279225	7.208882	1.324462	0.106381	0.097894	0.174784	4.955895	0.272873	63.17014	0.224683	21.759308	1.370657	0.476803	0.008223	0.003346	0.014684	0.108925	0.015115	0.008874	0.009747	0.180624	0.162973	0.05678	0.079573	0.026765	0.119778	0.016908	0.010089
9.809174	4.001805	19.640757	21.166516	14.093405	15.460355	14.956016	0	0	5.74697	5.112986	109.000807	103.630221	16.001334	6.746215	0.24158	0.131476	0.282862	7.030154	1.354859	0.143698	0.106756	0.22021	5.820893	0.135453	59.96322	0.047405	20.166937	1.385541	0.641979	0.004275	0.003698	0.011088	0.110514	0.03483	0.013318	0.010368	0.117339	0.072823	0.072986	0.090105	0.051299	0.128821	0.017666	0.007802
9.198867	4.328078	21.168498	21.109724	15.088611	14.972152	14.154585	0	0	4.797839	5.025582	103.440339	110.306251	13.737193	6.688441	0.305473	0.120306	0.267938	8.722283	1.242004	0.118511	0.109491	0.148925	5.66639	0.263503	66.484861	0.117463	21.572177	1.362636	0.569195	0.008612	0.003463	0.011504	0.103983	0.036313	0.012084	0.009368	0.038742	0.149532	0.102898	0.02123	0.045345	0.144527	0.017988	0.010584
9.782543	4.241	19.565707	19.754313	14.363914	16.561017	13.848489	0	0	4.938943	5.170163	103.295384	98.178242	14.654184	5.669237	0.286176	0.128551	0.240723	6.723586	1.439297	0.130121	0.09001	0.158255	5.935223	0.198745	60.083635	0.133502	19.245299	1.327579	0.488013	0.00743	0.00193	0.016232	0.135217	0.015919	0.010698	0.006879	0.081328	0.142344	0.037838	0.073504	0.103514	0.074932	0.018203	0.008857
10.148428	4.17485	20.032131	19.848591	14.433929	16.666168	14.564606	0	0	4.857551	4.719053	112.599472	100.334524	15.276688	5.748621	0.303889	0.152389	0.300712	9.405899	1.322168	0.068485	0.110389	0.169728	5.418933	0.168575	64.752333	0.145897	22.950816	1.218289	0.448399	0.007907	0.001912	0.009467	0.162674	0.03432	0.010097	0.008201	0.092325	0.133969	0.097869	0.039615	0.143854	0.083423	0.026263	0.004365
10.399141	4.310456	19.873656	20.399471	14.713901	16.050812	15.21929	0	0	5.6735	4.2941	103.814271	107.138102	16.240668	5.504527	0.22752	0.152564	0.163187	7.388775	1.371302	0.132569	0.10217	0.189139	6.611642	0.248497	57.434675	0.07202	20.73827	1.334232	0.580868	0.00412	0.00368	0.013109	0.089112	0.021813	0.012718	0.012747	0.127482	0.089579	0.092056	0.081714	0.097316	0.17217	0.015438	0.007105
9.850857	4.372054	21.619775	19.870715	14.56019	15.710459	15.00136	0	0	4.677699	5.355371	103.690985	101.495231	12.931745	6.079068	0.26608	0.137281	0.29171	5.652872	1.460092	0.114892	0.104389	0.276255	3.683529	0.171622	53.222486	0.241694	19.616414	1.189414	0.634196	0.00888	0.002805	0.01656	0.111332	0.03124	0.010992	0.011744	0.051713	0.111289	0.096898	0.02271	0.064303	0.095922	0.019831	0.00729
10.632575	4.529641	18.418893	20.376895	15.134141	16.107763	14.769721	0	0	4.713367	5.744492	100.368711	110.489813	15.309953	6.578369	0.244524	0.138798	0.076805	5.537056	1.450703	0.123155	0.099291	0.18133	4.658161	0.191122	65.557472	0.315746	15.779773	1.23205	0.351472	0.007718	0.002436	0.016657	0.099419	0.023171	0.007721	0.007865	0.053695	0.12241	0.089568	0.113106	0.145341	0.128483	0.018942	0.008505
9.594754	4.904683	19.675583	19.089801	14.148612	16.539588	14.902964	0	0	5.113243	5.692581	101.140061	113.645999	15.902755	5.629221	0.276739	0.097458	0.255904	5.76202	1.245441	0.116334	0.091721	0.252926	5.552583	0.319805	48.624885	0.131714	21.847962	1.325996	0.592757	0.009487	0.003995	0.019551	0.093212	0.039738	0.013098	0.012651	0.135091	0.031185	0.088278	0.033152	0.096312	0.135879	0.011431	0.00657
9.612453	3.951382	19.26553	19.958115	13.814682	16.962559	14.109034	0	0	5.122898	5.567166	108.315065	111.564668	12.425631	5.560788	0.270394	0.139159	0.091755	7.72769	1.330929	0.080402	0.102548	0.228951	5.623144	0.179122	59.687709	0.270694	20.534501	1.346669	0.531925	0.006255	0.003165	0.015981	0.113365	0.025097	0.009841	0.010715	0.08757	0.136699	0.085589	0.059186	0.134151	0.114574	0.017534	0.00565
10.150773	4.478979	21.155446	19.271407	14.527397	15.940928	14.423816	0	0	5.132263	5.500377	100.536485	113.213476	16.343679	6.182853	0.281316	0.116818	0.139987	8.945441	1.264271	0.051142	0.105322	0.218023	3.801931	0.074419	62.239216	0.246096	19.568479	1.449015	0.477482	0.004978	0.002514	0.009607	0.085133	0.045183	0.009055	0.010642	0.104315	0.127712	0.083802	0.048683	0.061669	0.112776	0.01604	0.004902
9.938096	5.010621	21.44247	19.607514	14.541656	16.514646	14.622657	0	0	5.695084	5.45785	113.405322	98.641813	13.804255	5.459599	0.308644	0.112025	0.313109	7.591252	1.162398	0.067372	0.09474	0.160486	5.204249	0.238108	50.735133	0.256026	21.319704	1.147133	0.510295	0.006373	0.003155	0.013763	0.087411	0.010998	0.011724	0.009686	0.161436	0.032562	0.049946	0.086623	0.051988	0.039225	0.021031	0.012443
10.021514	4.383584	20.450235	19.838302	14.342158	15.494448	14.511846	0	0	4.739532	5.292501	102.523903	111.931729	14.347459	6.048614	0.246522	0.129701	0.162296	8.348944	1.148531	0.103587	0.099943	0.15472	4.40829	0.201156	60.2039	0.17647	16.891016	1.305248	0.435985	0.00593	0.004548	0.015543	0.032404	0.037904	0.008694	0.010542	0.100363	0.073312	0.030161	0.042226	0.094992	0.031225	0.02347	0.006632
10.055997	4.802787	19.176088	18.514313	14.704473	16.283096	15.248095	0	0	5.394048	4.681479	103.969473	114.720002	13.772501	6.596403	0.264383	0.140343	0.175408	10.086414	1.384189	0.098003	0.100279	0.214441	4.734178	0.339083	65.878872	0.27878	20.890029	1.361431	0.521763	0.009784	0.002928	0.016914	0.1486	0.048228	0.010257	0.009179	0.124434	0.098464	0.130922	0.028227	0.119493	0.108481	0.018567	0.010674
9.660069	4.509158	19.810703	20.896416	15.027692	15.773566	14.639925	0	0	5.419365	5.312298	109.1968	106.629291	14.540282	6.800013	0.21742	0.110264	0.230384	7.076523	1.26748	0.141726	0.096747	0.207262	4.750367	0.239651	53.018875	0.248808	20.544919	1.209251	0.547545	0.006002	0.003488	0.011656	0.174201	0.033233	0.010421	0.005786	0.15444	0.179321	0.065497	0.097243	0.108885	0.181489	0.007639	0.004444
9.902955	4.703138	19.060903	19.731793	14.251889	16.790237	15.141799	0	0	4.920533	4.611414	110.317312	104.953442	15.349472	6.535111	0.332995	0.147166	0.14291	8.225217	1.168847	0.113266	0.109145	0.153458	6.063045	0.22465	61.811254	0.236439	17.272065	1.374601	0.432759	0.007614	0.003528	0.007526	0.115878	0.018125	0.012433	0.008999	0.040059	0.050573	0.093298	0.082151	0.071265	0.025171	0.014633	0.006712
9.928529	4.766293	18.780369	19.228404	13.941268	16.710688	13.965331	0	0	5.051096	5.281488	101.377182	111.217236	14.81656	5.790399	0.258161	0.149862	0.184541	4.848057	1.212118	0.089241	0.098565	0.238503	6.14202	0.221213	66.087832	0.144731	18.629043	1.432906	0.613116	0.007325	0.003224	0.009725	0.132603	0.018944	0.013613	0.012487	0.046963	0.055533	0.104361	0.073671	0.100859	0.080264	0.019304	0.011696
10.624384	3.801496	21.058489	19.582576	14.897664	15.755782	14.4322	0	0	5.168116	4.623566	107.310461	106.491135	14.762723	6.743946	0.230019	0.125505	0.195268	8.904746	1.377165	0.132162	0.084699	0.212985	6.083681	0.164661	58.877775	0.165204	18.760892	1.216573	0.429147	0.007196	0.003563	0.013863	0.096967	0.032787	0.01067	0.01126	0.06375	0.16651	0.063682	0.092716	0.137066	0.085897	0.015098	0.006202
9.686443	4.392466	19.450202	20.237307	13.998533	16.199953	14.07667	0	0	4.429065	5.035657	104.889469	99.958782	16.859193	6.648285	0.297553	0.108951	0.223109	7.689783	1.415411	0.060507	0.089889	0.162192	4.570589	0.216973	67.050281	0.196445	17.76675	1.291483	0.520357	0.00812	0.003614	0.014789	0.184285	0.047004	0.008352	0.011675	0.111089	0.174984	0.071039	0.014903	0.028411	0.110122	0.013703	0.012931
9.496585	5.037265	18.876349	19.425499	14.510966	15.503217	14.975373	0	0	5.068761	4.879842	102.772843	105.228636	12.759028	6.515196	0.218275	0.124609	0.23569	8.059633	1.29439	0.125581	0.106042	0.132898	5.223807	0.158042	62.204513	0.198964	17.935352	1.243492	0.515009	0.005641	0.002991	0.014378	0.138202	0.039013	0.011914	0.011387	0.073077	0.096803	0.081813	0.085605	0.041857	0.051912	0.028936	0.011869
10.186567	4.267228	19.018171	20.351971	14.02318	16.243824	14.611243	0	0	4.249885	5.020525	102.97053	108.398608	13.515773	5.70931	0.285268	0.120125	0.204935	5.330685	1.196216	0.086801	0.112425	0.139718	5.364677	0.197346	57.250437	0.154497	16.483556	1.22705	0.595105	0.007001	0.003848	0.018073	0.187579	0.028645	0.009648	0.006827	0.107567	0.159915	0.090196	0.095736	0.020755	0.036128	0.010715	0.010818
10.027454	4.150663	20.693181	18.734755	14.830582	16.455942	14.215463	0	0	4.61502	5.224174	103.599812	106.944445	14.380555	5.966251	0.301184	0.124139	0.196962	7.894531	1.228473	0.136048	0.101898	0.255994	4.684197	0.250843	72.157157	0.095022	18.367558	1.271365	0.573184	0.006852	0.0033	0.018455	0.172098	0.0302	0.011012	0.013605	0.062641	0.10183	0.047563	0.061491	0.073145	0.072169	0.024292	0.009057
10.759762	4.852908	19.208717	19.510258	14.692142	16.148662	15.212239	0	0	5.362681	4.739535	110.64912	99.707351	12.949375	5.57786	0.228296	0.122209	0.082205	6.942789	1.305882	0.119873	0.091631	0.221017	4.979083	0.126093	57.879258	0.109825	19.087903	1.26034	0.358958	0.006929	0.002689	0.014994	0.118613	0.0303	0.013226	0.008675	0.13019	0.081078	0.069585	0.067753	0.066766	0.061005	0.018255	0.006255
10.485741	4.349208	19.159319	21.53067	15.007008	15.731401	14.633757	0	0	4.770846	4.762438	104.341389	109.629778	15.000739	6.472999	0.286769	0.102704	0.21606	6.844342	1.257361	0.079031	0.09352	0.204883	4.38185	0.230976	63.64451	0.292228	21.13228	1.170263	0.463562	0.00582	0.00389	0.014231	0.124011	0.008033	0.010568	0.010973	0.0494	0.140522	0.113802	0.080293	0.094209	0.102865	0.016539	0.003351
10.232915	4.930886	20.716378	18.944121	13.74781	16.069369	14.543413	0	0	5.61456	5.54546	108.474971	110.806408	13.37241	5.464064	0.28397	0.125071	0.106663	8.647915	1.315775	0.076107	0.085396	0.259368	5.721153	0.151825	53.453161	0.340473	23.620719	1.417091	0.533158	0.00505	0.003197	0.017984	0.086183	0.028455	0.011246	0.008499	0.105699	0.100719	0.038514	0.053291	0.116374	0.10223	0.020748	0.007516
9.303679	4.584774	19.801512	18.573391	14.522852	16.208014	14.001038	0	0	5.261335	5.072401	100.105705	100.725684	15.03699	5.842064	0.284811	0.134743	0.244657	7.146685	1.307956	0.084324	0.107219	0.198964	4.022774	0.32495	57.9016	0.259925	20.95415	1.229498	0.373537	0.004795	0.003329	0.011346	0.048447	0.042282	0.010476	0.009692	0.135089	0.110175	0.06795	0.073493	0.058267	0.048381	0.022467	0.00813
9.745807	5.099173	20.613755	20.708001	14.706656	15.599485	14.816721	0	0	4.840888	5.219586	109.719851	107.347814	16.870255	6.509308	0.3388	0.150674	0.141941	5.697101	1.196821	0.051856	0.091724	0.193266	4.856674	0.047	65.373434	0.251557	23.169268	1.421195	0.565205	0.005091	0.002936	0.013716	0.079836	0.036507	0.010672	0.010194	0.154116	0.101541	0.118299	0.011446	0.148966	0.025936	0.018064	0.012242
10.224511	4.201804	18.971438	19.523041	14.391457	15.670862	14.323446	0	0	5.07689	5.13771	104.36188	107.410883	14.126309	5.331773	0.276332	0.119462	0.349535	6.871177	1.444625	0.086111	0.09283	0.147021	5.417876	0.262651	68.339378	0.330008	18.311202	1.350607	0.527025	0.00667	0.001439	0.008886	0.117713	0.045009	0.010572	0.012965	0.039687	0.134596	0.083117	0.055733	0.071615	0.105616	0.021434	0.006997
9.913003	4.857599	20.733935	20.432883	14.674055	15.040227	14.603124	0	0	4.902984	4.834251	110.300664	102.568354	12.383964	6.143447	0.242765	0.109106	0.301663	6.83058	1.328145	0.095692	0.094188	0.191945	6.329572	0.080522	61.705593	0.315467	22.670587	1.464415	0.594652	0.006036	0.003166	0.014928	0.070223	0.035989	0.011105	0.007334	0.116749	0.151206	0.114575	0.087841	0.06969	0.114332	0.024914	0.006889
9.678457	5.208548	20.563028	19.850358	14.636541	15.69102	14.677447	0	0	4.682519	4.485269	97.266682	104.705071	15.318439	5.179298	0.331207	0.158177	0.106533	8.761054	1.253864	0.091373	0.085264	0.276794	5.271646	0.189093	69.160302	0.13917	19.067577	1.337317	0.600535	0.006804	0.001993	0.013959	0.038618	0.026047	0.011448	0.007137	0.105294	0.073808	0.078071	0.126739	0.142557	0.056845	0.02897	0.011888
10.55016	5.050144	21.593469	19.39238	13.873379	15.007225	14.431077	0	0	4.693465	5.433132	105.776832	97.905524	12.092029	6.304069	0.277073	0.137791	0.223073	5.540141	1.200552	0.124793	0.106119	0.280086	3.772803	0.336796	56.348294	0.300913	17.720097	1.175768	0.597247	0.005811	0.003472	0.016437	0.076766	0.035038	0.009786	0.007282	0.057649	0.182401	0.019347	0.084578	0.10068	0.075424	0.009384	0.008053
9.782215	4.520109	18.64472	19.947124	14.45073	16.364549	14.087732	0	0	4.729574	4.396633	111.194369	101.664039	16.334234	5.933625	0.294089	0.130115	0.250024	6.576516	1.37887	0.126846	0.101664	0.14923	3.396056	0.300658	59.437964	0.06957	23.903278	1.284545	0.51783	0.007946	0.002015	0.011689	0.114967	0.024242	0.012736	0.008523	0.161284	0.15193	0.073609	0.013211	0.080841	0.033368	0.014005	0.008622
9.697506	4.930008	19.47613	19.670921	14.856551	15.313994	14.499529	0	0	4.656456	4.822788	99.268252	113.947071	16.219235	6.628232	0.323014	0.148166	0.16415	8.144361	1.355533	0.068758	0.110813	0.183737	4.426038	0.109312	55.278395	0.117762	18.962451	1.182677	0.507679	0.008983	0.002868	0.012883	0.132461	0.040749	0.009114	0.007615	0.038912	0.06894	0.131318	0.06721	0.047533	0.054127	0.020053	0.010403
10.258966	4.951339	19.646918	20.338526	14.038945	16.785406	13.943057	0	0	5.16035	5.010454	106.958205	98.65178	13.485461	6.418145	0.298155	0.126626	0.337175	5.49192	1.300834	0.123669	0.095602	0.253066	6.372667	0.137481	49.897673	0.256602	19.200675	1.327457	0.385807	0.004896	0.003086	0.014469	0.111784	0.012348	0.012946	0.010614	0.127203	0.080325	0.029502	0.134529	0.090077	0.061651	0.013568	0.006006
10.566195	4.409271	21.156797	21.079791	14.367842	14.914479	14.570489	0	0	5.126903	5.103549	98.605025	106.653525	16.653867	6.639119	0.296377	0.129699	0.308815	8.889245	1.247138	0.106502	0.114966	0.203462	3.587577	0.227046	66.74683	0.10375	20.223744	1.301607	0.56008	0.005912	0.002922	0.010175	0.144568	0.033648	0.008149	0.012031	0.071741	0.099165	0.039571	0.059056	0.164793	0.176198	0.026226	0.009129
10.409215	4.462119	20.117283	21.583335	14.561083	16.53628	14.047462	0	0	5.00167	4.598966	101.620025	111.645996	16.540153	5.268467	0.299076	0.155612	0.243755	8.599552	1.276919	0.102684	0.10894	0.284615	4.372114	0.139489	60.941673	0.159785	23.55454	1.206384	0.448973	0.007371	0.003052	0.016011	0.084497	0.005209	0.013394	0.008026	0.136168	0.086179	0.014881	0.110189	0.059141	0.161423	0.024437	0.011416
9.564503	4.872025	19.43089	20.756976	15.283152	15.90096	14.688141	0	0	4.707202	5.202545	107.683508	106.482146	14.167686	5.732295	0.253328	0.123075	0.173288	6.084612	1.29046	0.12501	0.084445	0.150975	3.487482	0.274517	69.047812	0.179353	20.514284	1.262169	0.552102	0.009714	0.002732	0.011582	0.169943	0.034796	0.008817	0.010572	0.052512	0.16344	0.040482	0.005911	0.146072	0.107024	0.013155	0.00592
10.09734	4.40546	20.629945	21.487802	14.722358	14.793284	14.38431	0	0	4.629864	4.722834	102.47151	114.256363	15.403924	5.911571	0.277909	0.13354	0.347506	6.713526	1.304508	0.110351	0.098719	0.152975	5.577328	0.132613	65.299143	0.243219	18.368642	1.167815	0.569278	0.00928	0.003515	0.01291	0.082693	0.03389	0.012392	0.01324	0.140444	0.039056	0.038157	0.046821	0.132379	0.102743	0.018387	0.005384
