"GASRR"	"GASClv"	"GASCrv"	"GASRub"	"GASRrc"	"GASRsc"	"GASRlc"	"GASVub"	"GASVrc"	"GASVsc"	"GASVlc"	"GAPRR"	"GCPRub"	"GCPRrc"	"GCPRsc"	"GCPRlc"	"GCPVub"	"GCPVrc"	"GCPVsc"	"GCPVlc"
0.014848	0.014116	0.021204	-0.121252	-0.087369	-0.129242	-0.145555	6.214001	1.398998	15.235783	6.397078	0.014153	-0.369655	-0.238226	-0.372978	-0.248328	13.846396	2.762668	47.249823	30.418838
0.007455	0.013084	0.025197	-0.087909	-0.173373	-0.112195	-0.174385	5.632852	1.46818	14.753667	5.715561	0.012378	-0.306503	-0.270598	-0.302902	-0.354878	11.780561	2.615983	74.408198	22.84009
0.00837	0.013681	0.025359	-0.142024	-0.178677	-0.131464	-0.132619	5.361186	1.163138	11.166774	7.292127	0.014411	-0.281118	-0.235972	-0.248134	-0.325173	14.436343	2.063401	80.407956	29.677451
0.013505	0.013579	0.018293	-0.106318	-0.067463	-0.094986	-0.119969	4.851456	1.020403	10.175195	5.999363	0.009885	-0.23592	-0.294258	-0.257075	-0.322912	12.787189	2.35099	73.203339	32.807753
0.016959	0.01423	0.018785	-0.180882	-0.156819	-0.119259	-0.061494	4.756497	1.197601	14.847597	8.28467	0.005079	-0.265505	-0.278786	-0.276288	-0.270478	15.488004	2.481315	51.217493	36.885469
0.012331	0.014701	0.019746	-0.06738	-0.143654	-0.069915	-0.188893	5.600586	1.148106	13.639154	7.371402	0.009779	-0.310224	-0.339514	-0.307391	-0.34116	11.147197	3.266614	60.210797	23.774212
0.016513	0.014833	0.021843	-0.103305	-0.104541	-0.084938	-0.176156	5.490388	1.307091	11.044203	6.140976	0.01067	-0.270347	-0.281639	-0.348972	-0.289357	11.868268	3.128841	65.087916	22.18433
0.012903	0.01266	0.017704	-0.119674	-0.114515	-0.12434	-0.101907	5.772179	1.155111	15.406966	5.549756	0.012502	-0.287256	-0.252095	-0.322467	-0.373022	11.196433	2.212224	66.30217	27.639978
0.017449	0.01489	0.022366	-0.112599	-0.047939	-0.103142	-0.181453	5.647001	1.428289	12.406252	6.737427	0.008504	-0.275387	-0.350008	-0.260212	-0.274042	13.725348	2.168846	75.201302	34.958312
0.015703	0.013191	0.022784	-0.12957	-0.16065	-0.104378	-0.109148	4.789034	1.099916	11.857992	7.555961	0.00858	-0.351372	-0.248057	-0.266017	-0.332349	13.43382	2.515854	71.549462	32.99807
0.009611	0.014105	0.01986	-0.199722	-0.19678	-0.096323	-0.13175	4.925828	1.238831	13.786841	6.115191	0.010816	-0.269112	-0.373276	-0.364925	-0.293031	14.664894	2.599431	54.364513	34.663384
0.011679	0.014217	0.018132	-0.148338	-0.134073	-0.080989	-0.107295	5.540196	1.420843	10.452277	5.383301	0.014733	-0.279742	-0.259458	-0.312906	-0.295472	11.36977	3.027223	70.47561	25.09272
0.010188	0.01288	0.025073	-0.184901	-0.091358	-0.200714	-0.089055	5.277931	1.172886	13.611791	5.504805	0.007091	-0.365542	-0.295097	-0.321308	-0.319643	16.401007	2.901389	65.185096	29.198751
0.01201	0.015633	0.016496	-0.150582	-0.183177	-0.180265	-0.117087	5.432313	0.986513	13.297979	6.850942	0.006048	-0.327811	-0.325929	-0.362892	-0.334045	15.05394	3.082822	81.423228	33.848002
0.008181	0.013758	0.021049	-0.203958	-0.146592	-0.100965	-0.118757	5.691726	1.042693	14.562188	7.446947	0.010284	-0.26822	-0.342687	-0.256091	-0.223345	14.509223	2.344932	49.596853	20.283805
0.015291	0.014653	0.019034	-0.167904	-0.105423	-0.182707	-0.069863	5.559628	1.528955	12.61201	6.928062	0.004742	-0.313329	-0.304068	-0.225182	-0.306196	15.242504	3.289474	53.891936	28.922538
0.009074	0.01544	0.018054	-0.099886	-0.157554	-0.128557	-0.124916	4.058758	1.2191	12.190931	7.035507	0.003778	-0.325165	-0.232653	-0.366423	-0.278761	13.126015	2.878336	61.365718	32.00306
0.011219	0.012542	0.017425	-0.128	-0.187017	-0.134412	-0.192744	4.884201	1.381787	15.6505	6.631859	0.007755	-0.298581	-0.362903	-0.252704	-0.239888	12.05136	3.369653	56.046322	30.708918
0.008116	0.014802	0.025567	-0.118405	-0.189392	-0.146432	-0.107874	6.047647	1.145913	13.365936	6.100667	0.015098	-0.309181	-0.299888	-0.30105	-0.331057	10.869755	2.820343	64.199104	29.739356
0.016444	0.014758	0.023683	-0.127365	-0.169274	-0.191042	-0.197849	6.070493	1.224863	14.447547	7.741649	0.011399	-0.331516	-0.365417	-0.379484	-0.298036	14.140359	2.42441	68.127126	31.139789
0.011057	0.014299	0.020748	-0.153698	-0.138372	-0.132752	-0.141628	5.325864	1.033428	14.93503	7.622867	0.005876	-0.329974	-0.313575	-0.332973	-0.358612	14.013626	2.6222	72.896475	26.666061
0.015781	0.013541	0.021442	-0.104308	-0.082035	-0.152623	-0.106601	5.576986	1.376986	15.695417	7.793595	0.008235	-0.278913	-0.274995	-0.291596	-0.350685	9.62626	3.06717	50.991203	28.186009
0.009365	0.013715	0.020427	-0.055134	-0.181361	-0.143787	-0.097443	5.387186	1.176037	13.509351	5.762708	0.010469	-0.255399	-0.30606	-0.280073	-0.343231	13.02674	2.276022	60.915928	29.527855
0.018436	0.014359	0.019326	-0.136827	-0.092648	-0.154513	-0.162819	4.81927	1.282625	15.092458	6.429521	0.010133	-0.294682	-0.28602	-0.228056	-0.326082	13.597985	1.980907	84.171445	27.535513
0.005431	0.013266	0.022449	-0.138725	-0.109132	-0.16402	-0.084724	6.425246	1.33521	11.962988	8.084867	0.011335	-0.308956	-0.30116	-0.352112	-0.348933	16.451042	1.950362	77.078871	28.612328
0.010092	0.014167	0.019235	-0.174283	-0.096657	-0.114082	-0.208565	5.347811	1.061622	11.467872	7.972615	0.003736	-0.249335	-0.309447	-0.310684	-0.310188	14.909255	2.238923	46.823673	28.727558
0.010327	0.013841	0.021354	-0.113456	-0.102447	-0.090692	-0.158248	5.704674	1.480324	12.254031	6.454927	0.003268	-0.307662	-0.226013	-0.325419	-0.37995	11.063043	3.33045	44.356512	30.146853
0.011324	0.014084	0.023027	-0.125194	-0.074735	-0.077117	-0.092779	4.67578	1.3728	12.80125	4.993594	0.006948	-0.355213	-0.239627	-0.318812	-0.34273	14.258254	3.110317	72.652492	31.312007
0.009505	0.013064	0.020461	-0.182062	-0.057057	-0.13726	-0.130029	4.390831	1.507007	13.139289	8.150516	0.007351	-0.221023	-0.338371	-0.346552	-0.283377	15.911908	2.928569	52.150875	34.289815
0.011491	0.014537	0.016665	-0.160433	-0.137842	-0.185708	-0.091285	5.762836	1.388342	10.03312	7.805382	0.013311	-0.244161	-0.318716	-0.359258	-0.258801	12.338597	3.216479	78.082388	39.513804
0.010761	0.014285	0.02426	-0.133819	-0.150336	-0.151822	-0.087675	4.57282	1.441645	13.438824	7.266022	0.009522	-0.339764	-0.271853	-0.27706	-0.227277	15.935069	3.003469	64.738812	28.281484
0.007971	0.012935	0.016945	-0.080754	-0.153153	-0.142344	-0.136225	5.465469	1.311538	12.759425	7.510275	0.00958	-0.317405	-0.380523	-0.282552	-0.245499	12.637234	3.469922	53.578015	35.247797
0.013631	0.013863	0.022496	-0.110177	-0.161515	-0.176532	-0.062409	3.949479	1.524251	13.062777	6.666844	0.010705	-0.314981	-0.314117	-0.339287	-0.243318	14.565318	3.19761	62.300863	34.128434
0.012213	0.014252	0.02224	-0.04826	-0.148093	-0.159254	-0.137424	5.307719	1.623107	11.209348	8.475874	0.006327	-0.300081	-0.341349	-0.301207	-0.258264	12.630872	2.390087	73.555278	32.784549
0.012175	0.014924	0.023365	-0.095223	-0.125634	-0.164668	-0.16404	5.994003	1.605309	14.408676	6.717075	0.008095	-0.273792	-0.229604	-0.293523	-0.236031	12.453603	2.448806	69.696618	26.956622
0.013854	0.015057	0.020136	-0.058447	-0.100145	-0.186121	-0.149617	5.085397	1.012253	13.030658	7.881565	0.010006	-0.285016	-0.322691	-0.316463	-0.26093	12.10463	2.683694	57.246242	32.39373
0.012418	0.014646	0.018714	-0.149481	-0.207484	-0.078344	-0.162379	5.957986	1.204055	13.88073	6.365527	0.006023	-0.272672	-0.297009	-0.368491	-0.269942	10.140788	2.593315	67.278607	27.280378
0.01181	0.015329	0.019427	-0.163934	-0.148883	-0.208973	-0.140459	5.739045	1.057599	11.56233	6.885449	0.008795	-0.301506	-0.317424	-0.288125	-0.333292	10.475744	2.296549	55.197417	31.579215
0.007321	0.01247	0.018546	-0.175203	-0.202134	-0.06121	-0.08196	5.006254	1.367762	12.310297	7.467052	0.011772	-0.346029	-0.255383	-0.341052	-0.291446	10.375949	2.826427	71.275266	23.731432
0.017239	0.014005	0.020907	-0.120766	-0.122499	-0.082108	-0.166022	5.51987	1.569016	12.467242	5.979212	0.009249	-0.335469	-0.29575	-0.314226	-0.368781	11.935344	3.01776	45.796719	35.110059
0.012916	0.01274	0.021312	-0.206265	-0.17647	-0.086054	-0.110761	4.623915	1.4336	12.570469	7.513429	0.012027	-0.357928	-0.243904	-0.234504	-0.251955	13.340997	3.167491	63.475037	34.612351
0.011393	0.014324	0.024719	-0.071187	-0.072044	-0.204867	-0.123925	5.449643	1.072116	15.49006	5.227808	0.011646	-0.313852	-0.354881	-0.265368	-0.263565	11.671401	2.564251	58.499684	26.36432
0.009202	0.013976	0.024195	-0.177435	-0.200801	-0.143052	-0.149705	6.296998	0.999997	13.572041	5.951119	0.014561	-0.263134	-0.223326	-0.308146	-0.237273	13.529354	2.377691	58.042682	38.808067
0.009408	0.013906	0.017199	-0.07259	-0.063347	-0.058466	-0.08545	6.024256	1.442435	13.175513	6.167175	0.008029	-0.256906	-0.284644	-0.320277	-0.307837	12.518014	3.500205	70.835572	29.977828
0.011908	0.013592	0.022285	-0.089543	-0.130284	-0.120826	-0.117797	4.715542	1.453461	13.9294	6.765063	0.009359	-0.299674	-0.326817	-0.258787	-0.336106	9.859821	2.198041	50.310242	36.521947
0.006997	0.012779	0.020324	-0.100577	-0.121686	-0.092238	-0.096977	5.250128	1.263135	14.527974	5.842511	0.004038	-0.379195	-0.263509	-0.267998	-0.286004	11.282855	2.146421	59.872926	36.351095
0.014558	0.013367	0.0231	-0.078466	-0.094917	-0.089614	-0.13953	4.178631	1.475887	14.614158	7.021998	0.011103	-0.364351	-0.366407	-0.315103	-0.25167	16.104835	2.745505	48.779635	35.767509
0.006047	0.013946	0.019076	-0.1873	-0.184981	-0.149247	-0.194927	4.874837	1.078567	14.15374	6.276917	0.012207	-0.243459	-0.298535	-0.283614	-0.30424	11.464743	2.842498	63.241985	26.21023
0.014776	0.015169	0.0202	-0.16149	-0.119041	-0.1057	-0.143918	5.901682	1.362435	13.848727	6.195226	0.010872	-0.289218	-0.320499	-0.341967	-0.279663	15.572772	3.16391	60.727278	25.730218
0.010836	0.014795	0.018903	-0.066917	-0.115878	-0.064895	-0.172425	5.795376	1.316039	13.729074	6.979658	0.008993	-0.37728	-0.27988	-0.274754	-0.347858	15.349855	2.867208	76.639936	38.342445
0.008981	0.012983	0.020256	-0.061995	-0.139178	-0.148411	-0.169278	6.465688	1.281681	10.377398	7.223012	0.007627	-0.295486	-0.34442	-0.332078	-0.32988	14.725698	2.85057	72.051718	27.785221
0.009921	0.014603	0.020642	-0.196606	-0.124509	-0.110849	-0.18715	4.950314	1.243092	12.946631	7.125704	0.012124	-0.237316	-0.360399	-0.270011	-0.337677	14.419509	2.466309	83.959308	30.076072
0.014429	0.014727	0.023584	-0.159228	-0.112702	-0.135642	-0.13368	4.255912	1.248563	10.560188	7.917363	0.006758	-0.252148	-0.283743	-0.344547	-0.296058	12.2487	2.895506	60.034539	35.465075
0.013294	0.013466	0.018451	-0.077172	-0.069536	-0.121386	-0.10034	4.329777	1.233421	10.964245	7.604572	0.004238	-0.346963	-0.321947	-0.264241	-0.268349	17.731024	2.498888	63.838763	34.034575
0.013048	0.014372	0.021122	-0.170175	-0.076868	-0.157012	-0.128088	4.72711	1.267437	15.89363	6.022092	0.00964	-0.285465	-0.333425	-0.297571	-0.221024	16.235796	3.139001	68.525778	24.251252
0.008654	0.013126	0.019596	-0.094045	-0.067039	-0.149887	-0.156052	4.43437	1.341357	16.256974	6.574921	0.002916	-0.340893	-0.331322	-0.345128	-0.316904	13.474821	2.716562	62.908054	25.226198
0.009739	0.013983	0.022091	-0.136484	-0.123934	-0.160517	-0.179	4.13898	1.325564	15.774607	5.448103	0.013871	-0.359678	-0.276097	-0.377729	-0.281881	16.879647	1.902839	57.382078	29.066213
0.012707	0.01363	0.021809	-0.14486	-0.141606	-0.136542	-0.073555	5.194828	1.112928	11.629767	7.679723	0.011547	-0.222401	-0.287418	-0.28668	-0.276371	10.072825	2.268053	57.917056	31.70435
0.01112	0.014454	0.019206	-0.209306	-0.135323	-0.174503	-0.068308	4.907136	1.511306	13.478006	7.094817	0.01188	-0.335724	-0.308598	-0.23227	-0.285084	17.331997	2.55192	51.784876	33.358281
0.006491	0.015099	0.018604	-0.096887	-0.154857	-0.170437	-0.135063	4.277587	1.296165	12.033412	6.622963	0.005444	-0.333905	-0.330038	-0.297889	-0.24649	13.135412	2.364746	75.622704	31.469678
0.010542	0.014185	0.024367	-0.193308	-0.131513	-0.203681	-0.104528	4.604844	1.337257	16.634183	5.672927	0.005586	-0.292905	-0.254604	-0.338262	-0.296755	12.947666	2.94228	79.191094	25.890083
0.014299	0.014059	0.022118	-0.168661	-0.052624	-0.075685	-0.147543	5.408089	1.346698	11.888574	5.302793	0.006669	-0.361962	-0.303371	-0.329162	-0.301231	9.167745	2.511413	61.836353	26.524311
0.006846	0.012824	0.019795	-0.098122	-0.136052	-0.157691	-0.183407	5.023995	1.415916	12.850174	8.099835	0.009982	-0.225911	-0.310706	-0.244239	-0.267021	12.000688	2.809204	56.55677	23.363368
0.014085	0.014963	0.023849	-0.157864	-0.108921	-0.110298	-0.114485	5.14601	1.168716	12.488602	5.877885	0.01292	-0.297569	-0.266198	-0.221536	-0.301111	15.814365	3.391985	59.042348	32.096475
0.011629	0.012849	0.021925	-0.188612	-0.059419	-0.125511	-0.079567	4.970382	1.137417	16.000463	6.906575	0.005777	-0.266083	-0.276802	-0.351483	-0.27492	9.743911	2.801453	52.540958	39.070006
0.012807	0.014396	0.020053	-0.081918	-0.167457	-0.093647	-0.066802	6.373671	1.583788	13.01442	5.083718	0.008837	-0.318739	-0.245577	-0.283969	-0.360885	14.832017	2.724712	74.821666	30.272911
0.015434	0.013917	0.016781	-0.124124	-0.129146	-0.101732	-0.111651	6.518225	1.273816	14.895457	7.062635	0.009052	-0.343085	-0.262686	-0.304942	-0.356285	13.922546	2.96869	68.964303	28.063051
0.014032	0.015543	0.017356	-0.151074	-0.165594	-0.162248	-0.16123	5.80889	1.099249	10.884022	7.201608	0.010287	-0.312448	-0.368311	-0.311653	-0.302296	13.227408	2.221032	75.995351	32.553433
0.01552	0.01373	0.016284	-0.102197	-0.120138	-0.139932	-0.129485	6.181984	1.12445	9.971582	5.608743	0.004915	-0.230182	-0.323594	-0.354802	-0.280903	15.267447	2.771148	67.672442	24.134755
0.009942	0.013216	0.02588	-0.126254	-0.145165	-0.145072	-0.126218	6.365269	1.397744	12.68483	6.341412	0.006582	-0.290082	-0.291194	-0.306696	-0.32819	13.673645	2.669607	54.873389	25.387959
0.010943	0.01259	0.019945	-0.086797	-0.086629	-0.067253	-0.167573	6.120733	1.181715	16.332022	4.89363	0.013016	-0.329852	-0.257083	-0.271964	-0.287577	12.723108	3.223769	48.415627	27.055429
0.013688	0.013679	0.020951	-0.166782	-0.128415	-0.054189	-0.151253	5.063016	1.457064	13.216025	7.348922	0.007876	-0.304263	-0.33526	-0.290018	-0.321239	10.654366	2.546088	55.588267	37.188058
0.014998	0.014595	0.021202	-0.084705	-0.113457	-0.117691	-0.080408	5.83739	1.464721	16.504088	8.008978	0.009404	-0.281655	-0.260295	-0.292486	-0.34551	12.180818	2.31612	66.026051	27.392898
0.016681	0.01334	0.019671	-0.155348	-0.190908	-0.117438	-0.093984	4.452327	1.288152	11.497543	6.589257	0.007452	-0.246193	-0.289648	-0.249923	-0.286473	14.986354	2.664533	69.588449	23.173702
0.010626	0.013774	0.01776	-0.152776	-0.098655	-0.109073	-0.103164	5.0338	1.258308	14.086976	6.25815	0.008394	-0.261193	-0.30759	-0.273051	-0.262693	17.516606	3.310675	66.471889	22.699383
0.006011	0.013874	0.023249	-0.113989	-0.132734	-0.130418	-0.159152	5.855234	1.271803	14.245714	6.313012	0.006435	-0.303378	-0.269484	-0.285365	-0.271968	14.217823	2.698994	43.446127	33.659765
0.008745	0.01414	0.021514	-0.164739	-0.127409	-0.113363	-0.146553	4.552267	1.086407	12.329408	6.973887	0.008699	-0.277583	-0.316974	-0.330745	-0.230514	13.973092	2.092476	61.994504	33.157657
0.014627	0.015033	0.024113	-0.140991	-0.143862	-0.140659	-0.058711	5.116685	1.590511	12.650052	6.402217	0.013779	-0.349847	-0.376937	-0.289408	-0.299284	12.430018	2.735042	56.855503	29.42357
0.008847	0.015156	0.023949	-0.143047	-0.078721	-0.19366	-0.203568	5.298084	1.214472	14.209348	8.242803	0.008353	-0.233355	-0.267592	-0.270961	-0.367015	14.763525	2.954529	55.936832	37.664571
0.006747	0.01325	0.019979	-0.157027	-0.110698	-0.064219	-0.077197	5.908531	1.191953	14.043329	6.527635	0.005184	-0.291367	-0.327826	-0.310181	-0.320326	11.562275	2.91422	49.963344	28.882627
0.013467	0.015267	0.021685	-0.179922	-0.094225	-0.099538	-0.0528	5.94969	1.411295	11.795593	7.39964	0.004652	-0.324539	-0.273613	-0.261951	-0.312867	16.623074	2.040258	77.577828	24.721231
0.007665	0.013389	0.020683	-0.090543	-0.098877	-0.155017	-0.121428	5.169099	1.12756	14.347085	6.810173	0.004361	-0.322285	-0.336753	-0.336068	-0.314305	15.159319	3.040697	78.400586	36.143013
0.018094	0.013811	0.020581	-0.139433	-0.080469	-0.087644	-0.170356	6.251711	1.318847	10.737802	6.064985	0.006165	-0.250628	-0.350215	-0.334974	-0.352811	17.054185	3.087213	62.694126	28.420005
0.01361	0.014939	0.023182	-0.124855	-0.103922	-0.09903	-0.123808	5.291739	1.186912	13.769296	7.999506	0.012594	-0.296266	-0.336331	-0.354881	-0.318013	14.894568	2.500714	68.677531	31.643356
0.011631	0.014756	0.024525	-0.124052	-0.200703	-0.088715	-0.109076	5.307319	1.543142	12.581234	7.57247	0.011464	-0.337939	-0.224864	-0.331401	-0.28749	17.543868	2.577414	71.798246	20.309063
0.018528	0.014329	0.022227	-0.087583	-0.121711	-0.126637	-0.117117	6.437131	1.571094	14.079909	5.786694	0.013676	-0.320303	-0.286404	-0.311623	-0.260476	15.698519	3.0643	60.65702	36.002661
0.010592	0.013882	0.023365	-0.160859	-0.158547	-0.166739	-0.170775	4.042854	1.341941	15.364679	7.621749	0.009791	-0.248198	-0.320336	-0.352012	-0.224507	13.930599	2.503711	71.457957	38.264671
0.012368	0.013698	0.018999	-0.079632	-0.049705	-0.057438	-0.090412	6.129871	1.163813	14.210886	5.272322	0.012288	-0.283089	-0.252999	-0.248642	-0.309791	9.243284	3.151497	67.158746	34.874811
0.008216	0.013829	0.021044	-0.11145	-0.123429	-0.170309	-0.066317	6.058197	1.381857	14.491463	6.725786	0.007698	-0.268248	-0.278614	-0.295325	-0.247175	14.247543	3.069985	54.747229	37.075749
0.018234	0.013762	0.019391	-0.089778	-0.136889	-0.137868	-0.092142	6.257379	1.622495	15.068371	6.774212	0.006341	-0.272344	-0.259379	-0.287615	-0.302706	14.131455	2.386213	59.891609	25.400661
0.008809	0.012752	0.023421	-0.143883	-0.11306	-0.167057	-0.097454	5.390711	1.424099	12.393749	8.148757	0.011224	-0.321976	-0.330839	-0.308455	-0.297378	14.345079	2.022847	56.834746	33.170359
0.006182	0.01426	0.018526	-0.137774	-0.096777	-0.145421	-0.161874	4.725307	1.127798	9.859718	6.286669	0.007116	-0.311795	-0.321352	-0.321177	-0.336283	9.694056	2.570357	72.595501	33.768148
0.015302	0.013586	0.020787	-0.149426	-0.168434	-0.148686	-0.068066	4.875632	1.204658	15.791753	7.445566	0.008977	-0.284694	-0.361309	-0.254485	-0.248354	10.069413	2.893208	63.701115	33.341847
0.014054	0.01442	0.022296	-0.070171	-0.140648	-0.13424	-0.078598	4.163852	1.168061	14.045293	6.378366	0.003435	-0.328841	-0.348726	-0.337616	-0.262517	9.566973	2.557253	63.380872	37.77987
0.013939	0.015617	0.021707	-0.164834	-0.06054	-0.103933	-0.191647	6.006787	1.348087	15.006577	7.208751	0.011866	-0.282399	-0.342624	-0.305208	-0.316546	12.693119	2.489575	57.468013	31.177893
0.011507	0.014577	0.021369	-0.123125	-0.062095	-0.187799	-0.147862	4.747125	1.314384	12.321107	5.914765	0.010736	-0.342423	-0.341536	-0.343336	-0.325674	10.62472	2.662153	60.894512	28.766077
0.008072	0.01392	0.02417	-0.1576	-0.081882	-0.141271	-0.151169	5.479779	1.251612	14.668571	5.711137	0.011599	-0.223024	-0.323149	-0.268208	-0.219807	15.194195	1.967455	67.95201	27.967743
0.006869	0.014445	0.022851	-0.175848	-0.084541	-0.147219	-0.142389	4.426882	1.085734	12.556416	6.703007	0.008119	-0.327029	-0.314495	-0.283568	-0.270572	16.902745	1.90689	61.179335	21.812907
0.007601	0.014647	0.020631	-0.139678	-0.157139	-0.157993	-0.140575	6.07987	1.260865	11.324347	8.12582	0.014591	-0.381093	-0.324282	-0.310572	-0.339077	11.683203	3.240956	79.909745	32.877241
0.007821	0.015501	0.022517	-0.121367	-0.152842	-0.120645	-0.128895	5.899739	1.332621	10.461659	5.347353	0.008754	-0.258133	-0.294166	-0.312822	-0.284117	10.393854	2.717349	76.145057	37.326505
0.014213	0.014505	0.020983	-0.187273	-0.1193	-0.152011	-0.083739	6.164356	1.594376	11.617084	8.361472	0.006744	-0.3767	-0.304344	-0.304124	-0.34533	13.088203	3.334813	45.866532	26.654593
0.013849	0.012583	0.020702	-0.182046	-0.15488	-0.100652	-0.197333	4.314846	1.406799	12.709838	6.181304	0.009903	-0.35885	-0.301981	-0.242971	-0.327401	16.541701	2.797588	55.349688	30.725102
0.015337	0.014119	0.019447	-0.102705	-0.067561	-0.189397	-0.16392	5.445989	1.517346	11.770346	6.153606	0.005975	-0.286681	-0.33767	-0.26708	-0.229115	15.159291	2.64894	61.398161	26.842804
0.010691	0.012444	0.020021	-0.091818	-0.176736	-0.064491	-0.096111	4.553584	1.064258	13.419008	7.449864	0.007909	-0.318618	-0.299816	-0.279495	-0.265362	16.669746	1.939297	80.581664	31.485877
0.00833	0.013333	0.020427	-0.119222	-0.133718	-0.194749	-0.059867	5.369241	1.024684	13.064597	8.211898	0.005421	-0.247271	-0.309137	-0.361547	-0.301217	10.887681	2.598692	69.558995	23.606949
0.010467	0.012825	0.016192	-0.090242	-0.099961	-0.054361	-0.100192	5.199514	1.276379	12.812497	6.448261	0.011079	-0.253486	-0.248588	-0.259499	-0.267709	12.08679	2.00775	63.833141	38.042419
0.012681	0.013778	0.021563	-0.177958	-0.184036	-0.059125	-0.132514	4.814029	1.367496	14.58925	6.998787	0.013297	-0.273145	-0.369295	-0.315803	-0.379979	10.328715	2.989764	56.089508	23.906393
0.015867	0.014083	0.018389	-0.096972	-0.162576	-0.121634	-0.124736	5.617981	1.151607	10.554159	7.134687	0.004937	-0.343699	-0.313139	-0.34052	-0.266914	11.119326	3.420618	70.024014	33.046532
0.015006	0.014205	0.023245	-0.054175	-0.186544	-0.050975	-0.174852	6.559815	1.222963	16.206335	6.007726	0.012547	-0.367917	-0.31833	-0.303109	-0.250014	12.949592	2.215768	57.837658	32.764621
